id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,quality_grade,license,url,image_url,sound_url,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
51176355,75366049-2d50-4d0d-a9a5-07e5cd567084,Sat Jun 27 2020 15:49:50 GMT-0700 (PDT),2020-06-27,2020-06-27 22:49:50 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/51176355,https://inaturalist-open-data.s3.amazonaws.com/photos/81293878/medium.jpg,https://static.inaturalist.org/sounds/113420.m4a?1593315502,1,0,false,"Cleveland National Forest, Descanso, CA, US",32.8700783333,-116.45991,,,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
51230253,7d8a49b8-1a74-42bc-a2f2-2cf3c0807852,2020-06-28 7:51:24 AM PDT,2020-06-28,2020-06-28 14:51:24 UTC,Pacific Time (US & Canada),research,,https://www.inaturalist.org/observations/51230253,,https://static.inaturalist.org/sounds/113606.wav?1593355978,3,0,false,"Loch Lomond, CA 95461, USA",38.71040093,-122.65762732,9,9,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
51325844,a798c3ae-8365-459e-9931-2ed436e463ef,2020/06/28 3:32 PM PDT,2020-06-28,2020-06-28 22:32:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/51325844,,https://static.inaturalist.org/sounds/113982.mp3?1593401594,1,0,false,"Los Angeles County, CA, USA",34.0295175385,-118.0494495994,755,755,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
51954718,7e7e16f2-05e5-4f03-900f-ddfd3621c823,2020/07/03 08:27 PM PDT,2020-07-03,2020-07-04 03:27:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/51954718,https://inaturalist-open-data.s3.amazonaws.com/photos/82569265/medium.jpg,https://static.inaturalist.org/sounds/116263.wav?1593899294,1,0,false,Deb's place--Allied Gardens,32.795032,-117.086175,,,Silver-haired Bat,Lasionycteris noctivagans,Silver-haired Bat,Mammalia,40629
51969623,bb226020-e13f-413c-8362-855da9acbb99,2020/06/27 08:38 PM PDT,2020-06-27,2020-06-28 03:38:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/51969623,https://inaturalist-open-data.s3.amazonaws.com/photos/82593743/medium.jpg,https://static.inaturalist.org/sounds/116334.wav?1593909515,1,0,false, Laguna Mountains,32.875555,-116.430555,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
51969625,29d06832-c8f3-4c2f-9b54-801b2184e509,2020/06/27 08:47 PM PDT,2020-06-27,2020-06-28 03:47:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/51969625,https://inaturalist-open-data.s3.amazonaws.com/photos/82593806/medium.jpg,https://static.inaturalist.org/sounds/116335.wav?1593909533,1,0,false, Laguna Mountains,32.875555,-116.430555,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
52225794,4aa2d115-41a0-4c0d-96b2-adbae1067811,Sun Jul 05 2020 22:32:19 GMT-0700 (PDT),2020-07-05,2020-07-06 05:32:19 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52225794,,https://static.inaturalist.org/sounds/117818.m4a?1594093113,2,0,false,"Hidden Mesa Rd, El Cajon, CA, US",32.7724067308,-116.9194880315,75,75,Coyote,Canis latrans,Coyote,Mammalia,42051
52317549,477e5e54-5c6e-4e9f-8b12-d6f7cf372acd,2020/07/05 5:34 PM PDT,2020-07-05,2020-07-06 00:34:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52317549,https://inaturalist-open-data.s3.amazonaws.com/photos/83160091/medium.jpeg,https://static.inaturalist.org/sounds/118161.mp3?1594167105,2,0,false,"Santa Cruz, CA, USA",36.9975534824,-121.9913072638,34,34,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
52339921,82772b90-f50e-4790-b7b1-90a1b1330020,2020/07/07 01:05 AM PDT,2020-07-07,2020-07-07 08:05:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52339921,https://inaturalist-open-data.s3.amazonaws.com/photos/83197674/medium.jpg,https://static.inaturalist.org/sounds/118230.wav?1594186977,1,0,false,House - Santee,32.8496716679,-116.9964898041,,,Silver-haired Bat,Lasionycteris noctivagans,Silver-haired Bat,Mammalia,40629
52339945,60fb55da-9aa4-4e49-9c13-dc7e262dffe8,2020/07/07 01:53 AM PDT,2020-07-07,2020-07-07 08:53:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52339945,https://inaturalist-open-data.s3.amazonaws.com/photos/83197927/medium.jpg,https://static.inaturalist.org/sounds/118238.wav?1594187201,1,0,false,House - Santee,32.8496716679,-116.9964898041,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
52375090,c14ef09e-2d26-4968-8bf9-03cdfc8d8a1d,2020/07/08 05:17 AM PDT,2020-07-08,2020-07-08 12:17:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52375090,https://inaturalist-open-data.s3.amazonaws.com/photos/83254087/medium.jpg,https://static.inaturalist.org/sounds/118340.wav?1594223033,1,0,false,House - Santee,32.8496716679,-116.9964898041,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
52380547,73da7194-174a-4e9a-8c9f-fe6ad0852d89,2020/07/06 08:44 PM PDT,2020-07-06,2020-07-07 03:44:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380547,https://inaturalist-open-data.s3.amazonaws.com/photos/83261272/medium.jpg,https://static.inaturalist.org/sounds/118345.wav?1594225503,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
52380552,40f63284-ba86-42c3-ad86-60af86d0bd3e,2020/07/06 08:39 PM PDT,2020-07-06,2020-07-07 03:39:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380552,https://inaturalist-open-data.s3.amazonaws.com/photos/83261400/medium.jpg,https://static.inaturalist.org/sounds/118348.wav?1594225538,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
52380569,dad0fa62-1b5f-40d1-af46-932b6f4bb5e6,2020/07/06 09:05 PM PDT,2020-07-06,2020-07-07 04:05:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380569,https://inaturalist-open-data.s3.amazonaws.com/photos/83261535/medium.jpg,https://static.inaturalist.org/sounds/118350.wav?1594225554,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Silver-haired Bat,Lasionycteris noctivagans,Silver-haired Bat,Mammalia,40629
52380570,8cf99587-6b99-49dc-813e-98496950b884,2020/07/06 09:08 PM PDT,2020-07-06,2020-07-07 04:08:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380570,https://inaturalist-open-data.s3.amazonaws.com/photos/83261461/medium.jpg,https://static.inaturalist.org/sounds/118349.wav?1594225550,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Silver-haired Bat,Lasionycteris noctivagans,Silver-haired Bat,Mammalia,40629
52380594,1e3e678e-d019-4d02-8ebd-a36e90c283fb,2020/07/06 08:53 PM PDT,2020-07-06,2020-07-07 03:53:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380594,https://inaturalist-open-data.s3.amazonaws.com/photos/83262015/medium.jpg,https://static.inaturalist.org/sounds/118353.wav?1594225689,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
52380608,60394f05-66d4-4e84-b374-31eda62758f8,2020/07/06 09:05 PM PDT,2020-07-06,2020-07-07 04:05:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52380608,https://inaturalist-open-data.s3.amazonaws.com/photos/83262037/medium.jpg,https://static.inaturalist.org/sounds/118355.wav?1594225700,1,0,false,Lake Sutherland,33.120037,-116.788612,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
52517631,297e4d1b-ba97-4865-858b-0dae43f8a63f,2020/07/05 09:21 PM PDT,2020-07-05,2020-07-06 04:21:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52517631,https://inaturalist-open-data.s3.amazonaws.com/photos/83489311/medium.jpg,https://static.inaturalist.org/sounds/119063.wav?1594332758,1,0,false,Crestridge Ecological Reserve,32.828056,-116.856111,,,Townsend's Big-eared Bat,Corynorhinus townsendii,Townsend's Big-eared Bat,Mammalia,74205
52517633,a30b23ec-aabf-443d-a7e6-0878610d669e,2020/07/05 09:15 PM PDT,2020-07-05,2020-07-06 04:15:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52517633,https://inaturalist-open-data.s3.amazonaws.com/photos/83489445/medium.jpg,https://static.inaturalist.org/sounds/119065.wav?1594332799,1,0,false,Crestridge Ecological Reserve,32.828056,-116.856111,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
52517658,24a90670-91ca-4423-bc15-c6c6a4eb3254,2020/07/05 08:36 PM PDT,2020-07-05,2020-07-06 03:36:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52517658,https://inaturalist-open-data.s3.amazonaws.com/photos/83489504/medium.jpg,https://static.inaturalist.org/sounds/119067.wav?1594332822,1,0,false,Crestridge Ecological Reserve,32.828056,-116.856111,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
52629661,ee70e6c4-cc67-4883-92b3-317c96b1b524,2020/07/10 10:17 AM PDT,2020-07-10,2020-07-10 17:17:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52629661,,https://static.inaturalist.org/sounds/119452.m4a?1594427399,1,0,false,"San Mateo County, CA, USA",37.2026631886,-122.3392349393,80,80,Western Gray Squirrel,Sciurus griseus,Western Gray Squirrel,Mammalia,46023
52963505,2164b7bd-6a98-4625-bc98-4e26959b5c26,2020/07/11 09:34 PM PDT,2020-07-11,2020-07-12 04:34:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52963505,https://inaturalist-open-data.s3.amazonaws.com/photos/84217121/medium.jpg,https://static.inaturalist.org/sounds/120362.wav?1594662679,1,0,false,Wildwood Glen,32.841098,-116.631405,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
52963506,a13b4cd9-b7d3-4acb-8f33-f4f599a00ea4,2020/07/11 08:28 PM PDT,2020-07-11,2020-07-12 03:28:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52963506,https://inaturalist-open-data.s3.amazonaws.com/photos/84217259/medium.jpg,https://static.inaturalist.org/sounds/120363.wav?1594662713,1,0,false,Wildwood Glen,32.841098,-116.631405,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
52963519,1d71586f-f730-43cc-9c7f-b66836057a13,2020/07/11 08:41 PM PDT,2020-07-11,2020-07-12 03:41:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52963519,https://inaturalist-open-data.s3.amazonaws.com/photos/84217489/medium.jpg,https://static.inaturalist.org/sounds/120367.wav?1594662782,1,0,false,Wildwood Glen,32.841098,-116.631405,,,Canyon Bat,Parastrellus hesperus,Canyon Bat,Mammalia,183164
52963532,746460fa-18d0-4cea-980d-a6260213e419,2020/07/11 09:32 PM PDT,2020-07-11,2020-07-12 04:32:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/52963532,https://inaturalist-open-data.s3.amazonaws.com/photos/84217570/medium.jpg,https://static.inaturalist.org/sounds/120368.wav?1594662804,1,0,false,Wildwood Glen,32.841098,-116.631405,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
53526131,6644e743-573d-4c44-8691-3c253f1020ec,2020/04/27 10:29 PM PDT,2020-04-27,2020-04-28 05:29:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/53526131,https://inaturalist-open-data.s3.amazonaws.com/photos/85137137/medium.jpg,https://static.inaturalist.org/sounds/122249.wav?1595107847,1,0,false,Narrows - 78 San Felipe Creek,33.118342,-116.436035,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
53564593,05b80abd-c8ea-4190-bea9-0c0f52ecea62,2020/07/18 11:18 AM PDT,2020-07-18,2020-07-18 18:18:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/53564593,,https://static.inaturalist.org/sounds/122326.wav?1595136478,1,0,false,Wunderlich County Park,37.3971838118,-122.2753937154,61,61,Eastern Gray Squirrel,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017
54218723,4530b486-ed53-4acd-8edb-f602cdeec743,2020/07/24 5:22 PM PDT,2020-07-24,2020-07-25 00:22:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54218723,https://inaturalist-open-data.s3.amazonaws.com/photos/86260702/medium.png,https://static.inaturalist.org/sounds/124245.wav?1595637073,2,0,false,"Lone Pine, CA, USA",36.6038309243,-118.0614062783,100,100,Spotted Bat,Euderma maculatum,Spotted Bat,Mammalia,40631
54488886,7547ea0c-3069-457f-9764-fa989971351a,2020/07/26 8:12 AM PDT,2020-07-26,2020-07-26 15:12:00 UTC,Pacific Time (US & Canada),research,CC-BY,https://www.inaturalist.org/observations/54488886,,https://static.inaturalist.org/sounds/124843.m4a?1595822625,1,0,false,"Sonoma County, CA, USA",38.4360423119,-122.5061559567,200,200,Coyote,Canis latrans,Coyote,Mammalia,42051
54675516,f6bc9aa5-0b4f-4ef5-8e94-d8250faff047,2020/07/18 08:18 PM PDT,2020-07-18,2020-07-19 03:18:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54675516,https://inaturalist-open-data.s3.amazonaws.com/photos/87010802/medium.jpg,https://static.inaturalist.org/sounds/125208.wav?1595972066,1,0,false,San Diego NWR,32.729167,-116.940278,,,Big Brown Bat,Eptesicus fuscus,Big Brown Bat,Mammalia,40509
54675517,68767276-fc1f-4dcc-8382-2ff907bdab73,2020/07/18 08:49 PM PDT,2020-07-18,2020-07-19 03:49:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54675517,https://inaturalist-open-data.s3.amazonaws.com/photos/87010858/medium.jpg,https://static.inaturalist.org/sounds/125209.wav?1595972083,1,0,false,San Diego NWR,32.729167,-116.940278,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
54675518,0cafdbc0-d9f2-4634-aa04-7a0a02d2fc2b,2020/07/18 10:51 PM PDT,2020-07-18,2020-07-19 05:51:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54675518,https://inaturalist-open-data.s3.amazonaws.com/photos/87010897/medium.jpg,https://static.inaturalist.org/sounds/125210.wav?1595972103,1,0,false,San Diego NWR,32.729167,-116.940278,,,Hoary Bat,Lasiurus cinereus,Northern Hoary Bat,Mammalia,40523
54675522,8414fa21-3529-48f7-b4c8-270a8669b0e9,2020/07/18 08:45 PM PDT,2020-07-18,2020-07-19 03:45:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54675522,https://inaturalist-open-data.s3.amazonaws.com/photos/87010986/medium.jpg,https://static.inaturalist.org/sounds/125212.wav?1595972131,1,0,false,San Diego NWR,32.729167,-116.940278,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
54675524,ff160507-a615-4e7b-84e3-568f2c987bff,2020/07/18 10:32 PM PDT,2020-07-18,2020-07-19 05:32:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54675524,https://inaturalist-open-data.s3.amazonaws.com/photos/87011024/medium.jpg,https://static.inaturalist.org/sounds/125213.wav?1595972147,1,0,false,San Diego NWR,32.729167,-116.940278,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
54691178,b5fe3c5f-c160-4cb6-b8b4-d18062f8aa55,2020-07-28 5:42:20 PM PDT,2020-07-28,2020-07-29 00:42:20 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54691178,https://inaturalist-open-data.s3.amazonaws.com/photos/87057916/medium.jpg,https://static.inaturalist.org/sounds/125243.wav?1595983550,1,0,false,"North Hills West, Los Angeles, CA, USA",34.2350923,-118.484024,800,800,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
54849169,a62d45b4-bfa1-40eb-b1e3-69d28d3189a3,2020/07/26 08:17 PM PDT,2020-07-26,2020-07-27 03:17:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/54849169,https://inaturalist-open-data.s3.amazonaws.com/photos/87294881/medium.jpg,https://static.inaturalist.org/sounds/125888.wav?1596125137,1,0,false,Eagle Peak Ranch,33.044444,-116.652778,,,Mexican Free-tailed Bat,Tadarida brasiliensis,Mexican Free-tailed Bat,Mammalia,41301
55005416,07deaf6f-25dd-4e43-8c8b-fef133294f70,2020/07/30 10:03 PM PDT,2020-07-30,2020-07-31 05:03:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55005416,,https://static.inaturalist.org/sounds/126520.wav?1596258193,1,0,false,"Carmel Valley, CA 93924, USA",36.4837677538,-121.7166335692,977,977,Coyote,Canis latrans,Coyote,Mammalia,42051
55047637,c0c285f7-a962-453b-9990-06460bd053d6,2020/07/31 10:39 AM PDT,2020-07-31,2020-07-31 17:39:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55047637,https://inaturalist-open-data.s3.amazonaws.com/photos/87618920/medium.jpeg,https://static.inaturalist.org/sounds/126628.wav?1596295822,2,0,false,"Edenvale, San Jose, CA, USA",37.2790928088,-121.8094265564,15,15,California Ground Squirrel,Otospermophilus beecheyi,California Ground Squirrel,Mammalia,180007
55242064,65645c1b-a812-4abd-aa2f-262c5f225817,2020/07/25 8:38 PM PDT,2020-07-25,2020-07-26 03:38:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55242064,https://inaturalist-open-data.s3.amazonaws.com/photos/87949355/medium.jpg,https://static.inaturalist.org/sounds/127160.wav?1596425393,1,0,false,Anza-Borrego Desert SP,33.269167,-116.406667,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
55242066,cefef08b-fb2c-4fa6-88ed-191978a58cde,2020/07/25 9:07 PM PDT,2020-07-25,2020-07-26 04:07:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55242066,https://inaturalist-open-data.s3.amazonaws.com/photos/87949394/medium.jpg,https://static.inaturalist.org/sounds/127161.wav?1596425407,1,0,false,Anza-Borrego Desert SP,33.269167,-116.406667,,,Hoary Bat,Lasiurus cinereus,Northern Hoary Bat,Mammalia,40523
55245343,d2ae7f44-a84b-4bb7-a827-69f469764db6,2020/07/23 8:58 PM PDT,2020-07-23,2020-07-24 03:58:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55245343,https://inaturalist-open-data.s3.amazonaws.com/photos/87952630/medium.jpg,https://static.inaturalist.org/sounds/127172.wav?1596427209,1,0,false,El Monte Rd,32.885,-116.824167,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
55245344,700a950a-fc16-463e-a4cc-7b3c2b85756b,2020/07/31 8:52 PM PDT,2020-07-31,2020-08-01 03:52:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55245344,https://inaturalist-open-data.s3.amazonaws.com/photos/87952698/medium.jpg,https://static.inaturalist.org/sounds/127173.wav?1596427238,1,0,false,El Monte Rd,32.883889,-116.821667,,,Lasiurus frantzii,Lasiurus frantzii,Western red bat,Mammalia,1431049
55245362,97e6f705-6dbb-4669-ba87-1d8f32c04210,2020/07/23 8:08 PM PDT,2020-07-23,2020-07-24 03:08:00 UTC,Pacific Time (US & Canada),research,CC-BY-NC,https://www.inaturalist.org/observations/55245362,https://inaturalist-open-data.s3.amazonaws.com/photos/87953163/medium.jpg,https://static.inaturalist.org/sounds/127184.wav?1596427495,1,0,false,El Monte Rd,32.885,-116.824167,,,Western Pipistrelle,Parastrellus hesperus,Canyon Bat,Mammalia,183164
